pid,name,tf_pid,tf_name,fifa_pid,fifa_name
3448,Arda  Turan,21369,Arda Turan,143745,Arda Turan
51127,Ari Freyr  Skúlason,42948,Ari Freyr Skulason,179899,Ari Skúlason
3290,Aritz  Aduriz Zubeldia,29124,Aritz Aduriz,106231,Aritz Aduriz Zubeldia
410869,Aritz  Castro Pérez,582718,Aritz Castro,223033,Jorge Meré Pérez
278288,Aritz  Elustondo Irribaria,229804,Aritz Elustondo,226221,Aritz Elustondo
14727,Arjen  Robben,4360,Arjen Robben,9014,Arjen Robben
99452,Arkadiusz  Milik,191891,Arkadiusz Milik,205175,Arkadiusz Milik
49857,Arlind  Ajeti,159288,Arlind Ajeti,203458,Arlind Ajeti
437238,Armand  Laurienté,579930,Armand Lauriente,231691,Alban Lafont
22883,Armando  Izzo,32113,Armando Izzo,216145,Armando Izzo
50461,Armando  Sadiku,140082,Armando Sadiku,216479,Armando Sadiku
86411,Armando Enrique  Cooper Whitaker,-1,,215163,Armando Cooper
70975,Armindo  Tué Na Bangna,-1,,211368,Armindo Tué Na Bangna
225946,Arnaldo Antonio  Sanabria Ayala,-1,,219932,Antonio Sanabria
286388,Arnaud  Lusamba,272631,Arnaud Lusamba,224756,Arnaud Lusamba
26633,Arnaud  Souquet,111058,Arnaud Souquet,193470,Arnaud Souquet
425926,Arne  Maier,296397,Arne Maier,237629,Arne Maier
29843,Arnold  Bouka Moutou,57358,Arnold Bouka Moutou,184935,Arnold Bouka Moutou
57480,Arnór Ingvi  Traustason,153237,Arnor Ingvi Traustason,211177,Arnór Ingvi Traustason
56424,Aron  Jóhannsson,119169,Aron Johannsson,203793,Aron Jóhannsson
77521,Aron Einar  Gunnarsson,63821,Aron Gunnarsson,189167,Aron Gunnarsson
279556,Arona  Sané,282006,Arona Sane,230995,Sidy Sarr
101669,Artem  Dzyuba,48067,Artem Dzyuba,187607,Artem Dzyuba
105518,Artem  Fedetskiy,58000,Artem Fedetskyi,189975,Yevhen Seleznyov
26499,Arthur  Masuaku,181380,Arthur Masuaku,212491,Arthur Masuaku
99425,Artjoms  Rudņevs,103547,Artjoms Rudnevs,187607,Artem Dzyuba
20921,Artur  Boruc,15220,Artur Boruc,105846,Artur Boruc
50073,Artur  Ioniţă,98888,Artur Ionita,192587,Artur Ioniţă
99381,Artur  Jędrzejczyk,42401,Artur Jedrzejczyk,177790,Artur Jędrzejczyk
101704,Artur  Yusupov,97541,Artur Yusupov,192756,Artur Yusupov
20475,Arturo Erasmo  Vidal Pardo,37666,Arturo Vidal,181872,Arturo Vidal
14939,Ashkan  Dejagah,13979,Ashkan Dejagah,-1,
7939,Ashley   Young,14086,Ashley Young,152908,Ashley Young
9123,Ashley  Barnes,63200,Ashley Barnes,-1,
8925,Ashley  Westwood,91317,Ashley Westwood,189280,Ashley Westwood
77546,Ashley  Williams,67355,Ashley Williams,163824,Ashley Williams
77556,Ashley Darel Jazz  Richards,120241,Jazz Richards,193303,Ashley Richards
3676,Asier  Illarramendi Andonegi,59344,Asier Illarramendi,190584,Asier Illarramendi
3488,Asier  Riesgo Unamuno,23338,Asier Riesgo,110974,Asier Riesgo Unamuno
8726,Asmir  Begović,33873,Asmir Begovic,172723,Asmir Begović
364644,Assane  Dioussé El Hadji,287635,Assane Diousse,230144,Assane Dioussé
75131,Attila  Fiola,-1,,201707,Attila Fiola
86623,Augusto Matías  Fernández,39151,Augusto Fernandez,176915,Augusto Fernández
480145,Aurélien  Tchouaméni,413112,Aurelien Tchouameni,241637,Aurélien Tchouaméni
70123,Axel   Witsel,35047,Axel Witsel,177413,Axel Witsel
397163,Axel  Tuanzebe,342046,Axel Tuanzebe,231485,Axel Tuanzebe
222324,Axel  Werner,236734,Axel Werner,215213,Axel Werner
120446,Ayman  Ashraf,-1,,-1,
25784,Aymen  Abdennour,108830,Aymen Abdennour,198076,Aymen Abdennour
391387,Aymen  Barkok,315332,Aymen Barkok,236624,Aymen Barkok
120898,Aymen  Mathlouthi,-1,,-1,
134502,Aymeric   Laporte,176553,Aymeric Laporte,212218,Aymeric Laporte
552555,Ayoub  El Kaabi,521127,Ayoub El Kaabi,-1,
230883,Ayoze  Pérez Gutiérrez,246968,Ayoze Perez,215590,Ayoze Pérez Gutiérrez
3372,Aythami  Artiles Oliva,44735,Aythami Artiles,171189,Aythami Artiles Oliva
15727,Aziz  Bouhaddouz,-1,,188305,Aziz Bouhaddouz
61651,Aziz Eraltay  Behich,136834,Aziz Behich,202157,Aziz Behich
26307,Aïssa  Mandi,80293,Aissa Mandi,201143,Aïssa Mandi
7858,Bacary  Sagna,26764,Bacary Sagna,-1,
25392,Bakary  Koné,57186,Bakary Kone,183766,Bakary Koné
25865,Bakary  Sako,46791,Bakary Sako,179613,Bakary Sako
25710,Bakary Adama  Soumaoro,126673,Adama Soumaoro,200353,Adama Soumaoro
214710,Bakaye  Dibassy,410059,Bakaye Dibassy,234624,Bakaye Dibassy
449921,Bakery  Jatta,415194,Bakery Jatta,234640,Bakery Jatta
101690,Balázs  Dzsudzsák,35004,Balazs Dzsudzsak,182879,Balázs Dzsudzsák
13484,Bamidele  Alli,207929,Dele Alli,211117,Dele Alli
107651,Ban-Suk  Oh,-1,,207753,Ban Suk Oh
253784,Baptiste  Guillaume,264567,Baptiste Guillaume,213839,Baptiste Guillaume
26365,Baptiste  Reynet,190786,Baptiste Reynet,204240,Baptiste Reynet
274344,Baptiste  Santamaria,285323,Baptiste Santamaria,219792,Baptiste Santamaria
75014,Barnabás  Bese,148809,Barnabas Bese,234172,Barnabás Bese
208865,Bartolomeu Jacinto  Quissanga,-1,,216655,Bartolomeu Quissanga
99833,Bartosz  Bereszyński,144143,Bartosz Bereszynski,199763,Bartosz Bereszyński
8121,Bartosz  Bialkowski,210120,Rafael Oliveira,155871,Bartosz Białkowski
269189,Bartosz  Kapustka,246579,Bartosz Kapustka,216003,Bartosz Kapustka
20723,Bartosz  Salamon,71019,Bartosz Salamon,189558,Bartosz Salamon
265431,Bartłomiej  Drągowski,208166,Bartlomiej Dragowski,215502,Bartłomiej Drągowski
408827,Bassem   Srarfi,401836,Bassem Srarfi,237600,Bassem Srarfi
14775,Bastian  Oczipka,53437,Bastian Oczipka,189390,Bastian Oczipka
14728,Bastian  Schweinsteiger,2514,Bastian Schweinsteiger,121944,Bastian Schweinsteiger
482153,Bastien  Rempp,557558,Bastien Rempp,-1,
25947,Baïssama  Sankoh,171557,Baissama Sankoh,205190,Baïssama Sankoh
64078,Bekim  Balaj,99137,Bekim Balaj,199563,Bekim Balaj
407699,Bel Durel  Avounou,416168,Durel Avounou,239312,Durel Avounou
350976,Ben  Chilwell,316125,Ben Chilwell,229984,Ben Chilwell
136441,Ben  Davies,192765,Ben Davies,205923,Ben Davies
8358,Ben  Foster,13572,Ben Foster,163155,Ben Foster
8066,Ben  Hamer,67283,Ben Hamer,170008,Ben Hamer
447963,Ben  Johnson,468002,Ben Johnson,241842,Ben Johnson
8944,Ben  Mee,74810,Ben Mee,189682,Ben Mee
8627,Ben  Watson,14081,Ben Watson,160292,Ben Watson
351808,Ben  Woodburn,344015,Ben Woodburn,236248,Ben Woodburn
530642,Ben Lhassine  Kone,522681,Ben Lhassine Kone,-1,
14855,Benedikt  Höwedes,39020,Benedikt Howedes,179784,Benedikt Höwedes
447379,Beni  Baningime,399369,Beni Baningime,238062,Beni Baningime
134351,Benik  Afobe,110858,Benik Afobe,202052,Benik Afobe
287003,Benito  Ramírez del Toro,282672,Benito Ramirez,235515,Benito Ramírez del Toro
22695,Benito Nicolas  Viola,85393,Nicolas Viola,173160,Nicolas Viola
209102,Benjamin   Kantie Karamoko,290549,Ben Karamoko,226759,Ben Kantie Karamoko
25826,Benjamin  André,84301,Benjamin Andre,190674,Benjamin André
228981,Benjamin  Bourigeaud,266359,Benjamin Bourigeaud,214097,Benjamin Bourigeaud
26381,Benjamin  Corgnet,154171,Benjamin Corgnet,200966,Benjamin Corgnet
258253,Benjamin  Henrichs,202591,Benjamin Henrichs,228579,Benjamin Henrichs
15719,Benjamin  Hübner,52348,Benjamin Hubner,189433,Benjamin Hübner
26124,Benjamin  Jeannot,111048,Benjamin Jeannot,193226,Benjamin Jeannot
26016,Benjamin  Lecomte,127181,Benjamin Lecomte,200726,Benjamin Lecomte
253312,Benjamin  Leroy,124901,Benjamin Leroy,197641,Benjamin Leroy
26136,Benjamin  Mendy,157495,Benjamin Mendy,204884,Benjamin Mendy
25891,Benjamin  Nivet,33927,Benjamin Nivet,3665,Benjamin Nivet
340646,Benjamin  Pavard,353366,Benjamin Pavard,226851,Benjamin Pavard
25995,Benjamin  Stambouli,127160,Benjamin Stambouli,198200,Benjamin Stambouli
499200,Benjamin  Vérité,344606,Benjamin Verite,241282,Benjamin Vérité
18544,Benno  Schmitz,160968,Benno Schmitz,222692,Benno Schmitz
8268,Benoît  Assou-Ekotto,18310,Benoit Assou Ekotto,157392,Benoît Assou-Ekotto
25632,Benoît  Costil,22628,Benoit Costil,158121,Benoît Costil
61961,Beram  Kayal,44741,Beram Kayal,193550,Beram Kayal
50007,Berat   Djimsiti,165513,Berat Djimsiti,208165,Berat Djimsiti
345707,Berkay  Özcan,249952,Berkay Ozcan,235717,Berkay Özcan
419629,Bernard  Tekpetey,422380,Bernard Tekpetey,234787,Bernard Tekpetey
296341,Bernardo  Fernandes da Silva Junior,364258,Bernardo,232805,Bernardo Fernandes
265673,Bernardo  Mota Veiga de Carvalho e Silva,241641,Bernardo Silva,218667,Bernardo Mota Carvalho e Silva
3692,Bernardo José  Espinosa Zúñiga,64598,Bernardo Espinosa,186521,Bernardo Espinosa
14768,Bernd  Leno,72476,Bernd Leno,192563,Bernd Leno
142755,Bertrand Isidore  Traoré,131996,Bertrand Traore,207948,Bertrand Traoré
3595,Beñat  Etxebarria Urkiaga,40888,Benat Etxebarria,177600,Beñat Etxebarria Urkiaga
525231,Bilal  Hadraoui,566221,Bilal Hadraoui,226295,Bilal Boutobba
26547,Billy  Ketkeophomphone,134712,Billy Ketkeophomphone,198264,Billy Ketkeophomphone
301635,Bingourou  Kamara,333175,Bingourou Kamara,224442,Bingourou Kamara
366193,Birk  Risa,331575,Birk Risa,241737,Birk Risa
38084,Birkir  Bjarnason,34453,Birkir Bjarnason,175789,Birkir Bjarnason
54451,Birkir Már  Sævarsson,-1,,183122,Birkir Már Sævarsson
54495,Björn  Bergmann Sigurðarson,88016,Bjorn Sigurdarson,190461,Björn Bergmann Sigurðarson
25437,Blaise  Matuidi,33923,Blaise Matuidi,170890,Blaise Matuidi
113517,Blas Antonio Miguel  Pérez Ortega,-1,,-1,
21169,Blerim  Džemaili,9967,Blerim Dzemaili,138699,Blerim Džemaili
26969,Bobby  Allain,314862,Bobby Allain,228912,Bobby Allain
15232,Bobby Shou  Wood,72519,Bobby Wood,202428,Bobby Wood
20426,Bogdan Ionuț  Lobonț,4310,Bogdan Lobont,136875,Bogdan Lobonţ
33235,Bogdan Sorin  Stancu,46658,Bogdan Stancu,200911,Bogdan Stancu
105716,Bohdan  Butko,94922,Bogdan Butko,206427,Bogdan Butko
20450,Bojan  Krkíc Pérez,44675,Bojan Krkic,176993,Bojan Krkić Pérez
244357,Bongani  Zungu,240892,Bongani Zungu,220245,Bongani Zungu
4278,Borja  García Freire,67808,Borja Garcia,194761,Borja García Freire
3875,Borja  González Tomás,85324,Borja Baston,194996,Borja González Tomás
298385,Borja  Herrera González,311277,Borja Herrera,235754,Borja Herrera González
344120,Borja  Mayoral Moya,298976,Borja Mayoral,228635,Borja Mayoral Moya
3543,Borja  Valero Iglesias,40372,Borja Valero,161956,Borja Valero Iglesias
4440,Borja  Valle Balonga,176067,Borja Valle,229037,Borja Valle Balonga
404216,Boubacar  Kamara,394327,Boubacar Kamara,236987,Boubacar Kamara
397033,Boubakary  Soumaré,344605,Boubakary Soumare,239817,Boubakary Soumaré
20639,Boukary  Dramé,33442,Boukary Drame,168799,Boukary Dramé
25743,Bouna  Sarr,190685,Bouna Sarr,204472,Bouna Sarr
54375,Bořek  Dočkal,-1,,181271,Bořek Dočkal
20637,Boštjan  Cesar,24606,Bostjan Cesar,-1,
7947,Brad  Jones,4042,Brad Jones,165735,Brad Jones
11061,Brad  Smith,175745,Brad Smith,210389,Brad Smith
404397,Brahim  Abdelkader Diaz,314678,Brahim Diaz,231410,Brahim Díaz
302550,Brais  Méndez Portela,309110,Brais Mendez,235944,Brais Méndez Portela
394,Bram  Nuytinck,104597,Bram Nuytinck,193091,Bram Nuytinck
247162,Brandon  Thomas Llamas,251680,Brandon Thomas,212261,Brandon Thomas Llamas
51689,Branimir  Hrgota,171209,Branimir Hrgota,209504,Branimir Hrgota
7891,Branislav  Ivanović,36827,Branislav Ivanovic,178372,Branislav Ivanović
282772,Breel-Donald  Embolo,237662,Breel Embolo,222357,Breel Embolo
207002,Brian Leonel  Fernández,267676,Brian Fernandez,223245,Brian Fernández
209792,Brian Oladapo  Idowu,178957,Bryan Idowu,212054,Brian Idowu
26131,Brice  Samba,191056,Brice Samba,204883,Brice Samba
402017,Bright  Gyamfi,339982,Bright Gyamfi,235205,Bright Gyamfi
331913,Brighton  Labeau,342227,Brighton Labeau,239329,Brighton Labeau
105616,Brown  Ideye Aide,64308,Brown Ideye,173530,Sone Aluko
3541,Bruno   Soriano Llido,44412,Bruno Soriano,184120,Bruno Soriano Llido
5677,Bruno  González Cabrera,188838,Bruno Gonzalez,200228,Bruno González Cabrera
22185,Bruno  Martella,164108,Bruno Martella,201530,Bruno Martella
134,Bruno  Martins Indi,112052,Bruno Martins Indi,199550,Bruno Martins Indi
252589,Bruno  Petković,256358,Bruno Petkovic,215455,Bruno Petković
3278,Bruno  Saltor Grau,51528,Bruno Saltor,145047,Bruno Saltor Grau
86309,Bruno  Zuculini,115507,Bruno Zuculini,203864,Bruno Zuculini
44251,Bruno  da Silva Peres,148751,Bruno Peres,210282,Bruno da Silva Peres
3394,Bruno Alexandre  Vilela Gama,15568,Bruno Gama,164852,Bruno Alexandre Vilela Gama
401277,Bruno André  Cavaco Jordão,415646,Bruno Jordao,240175,Bruno André Cavaco Jordão
101558,Bruno Eduardo  Regufe Alves,13121,Bruno Alves,138110,Bruno Eduardo Regufe Alves
222766,Bruno Miguel  Boialvo Gaspar,230457,Bruno Gaspar,225402,Bruno Miguel Boialvo Gaspar
243588,Bruno Miguel  Borges Fernandes,240306,Bruno Fernandes,212198,Bruno Miguel Borges Fernandes
20404,Bryan  Cristante,199248,Bryan Cristante,208268,Bryan Cristante
26000,Bryan  Dabo,149446,Bryan Dabo,199170,Bryan Dabo
454388,Bryan  Mbeumo,-1,,-1,
55982,Bryan  Oviedo,124983,Bryan Oviedo,198335,Bryan Oviedo
426692,Bryan  Passi,411416,Bryan Passi,237368,Bryan Passi
29641,Bryan  Pelé,170938,Bryan Pele,216482,Bryan Pelé
11155,Bryan  Ruiz González,39642,Bryan Ruiz,176949,Bryan Ruíz
32572,Burak  Yılmaz,34987,Burak Yilmaz,124375,Burak Yılmaz
50264,Burim  Kukeli,26432,Pablo Batalla,186539,Burim Kukeli
344864,Caglar  Söyüncü,320141,Caglar Soyuncu,232119,Çağlar Söyüncü
16432,Caiuby Francisco  da Silva,54137,Caiuby,189196,Caiuby Fr. da Silva
145030,Caleb  Stanko,190269,Caleb Stanko,216501,Caleb Stanko
450826,Callum  Hudson-Odoi,392768,Callum Hudson Odoi,240740,Callum Hudson-Odoi
11669,Callum  Wilson,123682,Callum Wilson,196978,Callum Wilson
171283,Calum  Chambers,215118,Calum Chambers,205989,Calum Chambers
357712,Cameron  Carter-Vickers,341049,Cameron Carter Vickers,228174,Cameron Carter-Vickers
91039,Camilo Andrés  Vargas Gil,56607,Anco Jansen,212067,Camilo Vargas
32523,Caner  Erkin,39333,Caner Erkin,171875,Caner Erkin
487048,Carl  Stewart,479945,Carl Stewart,-1,
282442,Carles  Aleñà Castillo,284854,Carles Alena,233113,Carles Aleñà Castillo
4879,Carles  Gil de Pareja Vicent,127987,Carles Gil,210930,Carles Gil Pareja
4789,Carles  Planas Antolínez,66099,Carles Planas,200517,Carles Planas Antolínez
21128,Carlo  Pinsoglio,75411,Carlo Pinsoglio,189342,Carlo Pinsoglio
329026,Carlos  Calderón López,324475,Carlos Calderon,221165,Carlos Calderón López
278324,Carlos  Fernández Luna,216464,Carlos Fernandez,221014,Carlos Fernández Luna
250899,Carlos  Martín Vigaray,263627,Carlos Vigaray,221923,Carlos Martín Vigaray
3672,Carlos  Martínez Díez,58074,Carlos Martinez,172283,Carlos Martínez Díaz
519095,Carlos  Redruello Nimo,521329,Carlos Redruello,241682,Carlos Redruello Nimo
372752,Carlos  Soler Barragán,372246,Carlos Soler,234153,Carlos Soler Barragán
114736,Carlos Alberto  Cáceda Oyaguez,-1,,234054,Carlos Cáceda
26518,Carlos Alberto  Sánchez Moreno,51226,Carlos Sanchez,182882,Carlos Sánchez
3685,Carlos Alberto  Vela Garrido,35773,Carlos Vela,205197,Carlos Martínez Garrido
86340,Carlos Andrés  Sánchez Arcosa,59189,Aleksandr Shchanitsin,205510,Carlos Sánchez
37831,Carlos Arturo  Bacca Ahumada,119235,Carlos Bacca,207664,Carlos Bacca
40756,Carlos Henrique  Casimiro,16306,Casemiro,200145,Carlos Henrique Venancio Casimiro
396484,Carlos Isaac  Muñoz Obejero,396324,Carlos Isaac,-1,
207001,Carlos Joaquín  Correa,227081,Joaquin Correa,215330,Joaquín Correa
255387,Carlos Joel  Salcedo Hernández,256866,Carlos Salcedo,212888,Carlos Salcedo
135937,Carlos Miguel  Ribeiro Dias,-1,,218623,Carlos Miguel Ribeiro Dias
337732,Cedric  Teuchert,207597,Cedric Teuchert,226050,Cedric Teuchert
51004,Celso  Borges Mora,-1,,190799,Celso Borges
350032,Cengiz  Ünder,341647,Cengiz Under,235889,Cengiz Ünder
32574,Cenk  Gönen,45214,Cenk Gonen,178022,Cenk Gönen
32636,Cenk  Tosun,45671,Cenk Tosun,192991,Cenk Tosun
328131,Chadrac  Akolo,247459,Chadrac Akolo,222825,Chadrac Akolo
37726,Chancel  Mbemba Mangulu,203348,Chancel Mbemba,210897,Chancel Mbemba
256084,Chang-Hoon  Kwon,259350,Chang Hoon Kwon,211927,Chang Hoon Kwon
25616,Chaouki  Ben Saada,5597,Chaouki Ben Saada,111503,Chaouki Ben Saada
92900,Charalampos  Lykogiannis,136514,Charalampos Lykogiannis,210381,Charalampos Lykogiannis
385273,Charles   Días Barbosa de Oliveira,154059,Charles,164029,Charles Dias De Oliveira
393284,Charles  Traoré,394906,Charles Traore,231098,Charles Traoré
89559,Charles Mariano  Aránguiz Sandoval,89701,Charles Aranguiz,199042,Charles Aránguiz
7961,Charlie  Adam,28990,Charlie Adam,155976,Charlie Adam
8953,Charlie  Austin,129627,Charlie Austin,195671,Charlie Austin
9285,Charlie  Daniels,61819,Charlie Daniels,169638,Charlie Daniels
9164,Charlie  Taylor,195633,Charlie Taylor,204760,Charlie Taylor
91,Charlison  Benschop,66783,Charlison Benschop,193057,Charlison Benschop
25938,Charly  Charrier,180091,Charly Charrier,204015,Charly Charrier
212651,Charly Junior  Musonda,177862,Charly Musonda Jr ,204233,Charly Musonda
26032,Cheick  Doukouré,129679,Cheick Doukoure,195698,Cheick Doukouré
361779,Cheick  Keita,330289,Cheick Keita,225476,Cheick Keita
25601,Cheick Tidiane  Diabaté,78082,Cheick Diabate,-1,
25789,Cheikh  M'Bengue,56795,Cheikh Mbengue,183395,Cheikh M'Bengue
27412,Cheikh  N'Doye,282058,Cheikh Ndoye,219470,Cheikh N'Doye
37725,Cheikhou  Kouyaté,66934,Cheikhou Kouyate,186801,Cheikhou Kouyaté
364772,Chidozie  Collins Awaziem,358143,Chidozie Awaziem,232693,Chidozie Awaziem
330446,Chima  Okoroji,284035,Chima Okoroji,213418,Chuba Akpom
11131,Chris  Baird,4115,Chris Baird,138289,Chris Baird
8370,Chris  Brunt,36814,Chris Brunt,52306,Chris Brunt
448127,Chris  Führich,272278,Chris Fuhrich,241925,Chris Führich
8831,Chris  Gunter,-1,,173752,Chris Gunter
14796,Chris  Löwe,55125,Chris Lowe,203544,Chris Löwe
138577,Chris  Philipps,117509,Chris Philipps,215379,Chris Philipps
7922,Chris  Smalling,103427,Chris Smalling,189881,Chris Smalling
9206,Chris  Wood,108725,Chris Wood,192123,Chris Wood
366571,Christ Emmanuel Faitout  Maouassa,357072,Faitout Maouassa,230043,Faitout Maouassa
70215,Christian   Atsu Twasam,186997,Christian Atsu,205601,Christian Atsu
54,Christian   Dannemann Eriksen,69633,Christian Eriksen,190460,Christian Eriksen
38031,Christian  Benteke Liolo,50201,Christian Benteke,184111,Christian Benteke
55988,Christian  Bolaños Navarro,38163,Christian Bolanos,175753,Christian Bolaños
15278,Christian  Clemens,44713,Christian Clemens,193098,Christian Clemens
267185,Christian  Dell'Orco,240244,Cristian Dellorco,231022,Cristian Dell'Orco
396887,Christian  Früchtl,336307,Christian Fruchtl,235266,Christian Früchtl
14853,Christian  Fuchs,6636,Christian Fuchs,139313,Christian Fuchs
14754,Christian  Gentner,19112,Christian Gentner,158856,Christian Gentner
216074,Christian  Günter,93707,Christian Gunter,209846,Christian Günter
68085,Christian  Kabasele,81512,Christian Kabasele,190324,Christian Kabasele
131321,Christian  Kouakou Yao,230221,Christian Kouakou,210534,Christian Kouakou
21173,Christian  Maggio,21151,Christian Maggio,149184,Christian Maggio
18704,Christian  Mathenia,82361,Christian Mathenia,215417,Christian Mathenia
20632,Christian  Puggioni,48003,Christian Puggioni,159265,Christian Puggioni
391530,Christian  Pulisic,315779,Christian Pulisic,227796,Christian Pulisic
373713,Christian  Rivera Hernández,374077,Christian Rivera,229038,Christian Rivera Hernández
114813,Christian Alberto  Cueva Bravo,95280,Christian Cueva,-1,
114617,Christian Guillermo Martín  Ramos Garagay,-1,,196435,Christian Ramos
38436,Christian Robert  Santos Kwasniewski,50487,Christian Santos,193169,Christian Santos
15095,Christoph  Janker,14977,Christoph Janker,156443,Christoph Janker
14838,Christoph  Kramer,82097,Christoph Kramer,204024,Christoph Kramer
25427,Christophe  Jallet,28335,Christophe Jallet,150590,Christophe Jallet
25943,Christophe  Kerbrat,15760,Ibrahim Afellay,204338,Christophe Kerbrat
28314,Christopher  Hérelle,170544,Christophe Herelle,208449,Christophe Hérelle
144884,Christopher  Jullien,201737,Christopher Jullien,208615,Christopher Jullien
216614,Christopher  Martins Pereira,248054,Christopher Martins Pereira,232192,Christopher Martins Pereira
347200,Christopher  Nkunku,344381,Christopher Nkunku,232411,Christopher Nkunku
421858,Christopher  Rocchia,352393,Christopher Rocchia,241704,Christopher Rocchia
15215,Christopher  Schindler,57842,Christopher Schindler,200607,Christopher Schindler
114624,Christopher Paolo César  Hurtado Huertas,84318,Paolo Hurtado,211124,Paolo Hurtado
107413,Chul  Hong,76254,Ivan Covic,199236,Chul Hong
8049,Chung-Yong  Lee,81801,Chung Yong Lee,155355,Chung-Yong Lee
8004,Ciaran  Clark,98240,Ciaran Clark,182883,Kieran Agard
21384,Ciro  Immobile,105521,Ciro Immobile,192387,Ciro Immobile
417231,Claud  Adjapong,337716,Claud Adjapong,233411,Claud Adjapong
26167,Claudio  Beauvue,58818,Claudio Beauvue,183068,Claudio Beauvue
20470,Claudio  Marchisio,44716,Claudio Marchisio,173210,Claudio Marchisio
3662,Claudio Andrés  Bravo Muñoz,40423,Claudio Bravo,174543,Claudio Bravo
86308,Claudio Ariel  Yacob,45330,Claudio Yacob,183893,Claudio Yacob
14707,Claudio Miguel  Pizarro Bossio,532,Claudio Pizarro,25420,Claudio Pizarro
